Category,URL,Filename,Resolution
Landmarks,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSk-UpkqHQRc0I6bnxT6gMC6K3A9GVKIoOMtQ&s,dataset/Landmarks/Landmarks_39.jpg,246x205
Landmarks,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRcwpWfqrAll5410AcLWBYmtjk0DCd93cNmwQ&s,dataset/Landmarks/Landmarks_40.jpg,275x183
Landmarks,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT-x3O4xvY4cn7zhBiyyonYFCLDrBxT2o-rHA&s,dataset/Landmarks/Landmarks_41.jpg,225x225
Landmarks,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSycb3VSLOcINPQRqwRNCcPh4V8KEpzss7-eQ&s,dataset/Landmarks/Landmarks_42.jpg,293x172
Landmarks,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTKHqoe3nVfFU-VjHDzhRYznXEayKdPSmkEKQ&s,dataset/Landmarks/Landmarks_43.jpg,300x168
Landmarks,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT3aCjl20B_EzotnvbpczLQgwiKirReeNdk6A&s,dataset/Landmarks/Landmarks_44.jpg,256x197
Landmarks,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQicCsbmbHOaI5I7xmuFxhLpdDIiHsAJJzxSA&s,dataset/Landmarks/Landmarks_45.jpg,259x194
Landmarks,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQjtJKIAA4OHMZ8Z2Nl2TFaUILU8bn4qcKYoQ&s,dataset/Landmarks/Landmarks_46.jpg,275x183
Landmarks,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRdd747MpKOiDF_mOYyEGb4Lx0jU5xNauBOAg&s,dataset/Landmarks/Landmarks_47.jpg,259x194
Landmarks,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTAtk9jwAUSM9VCVWdmu48A0YSh3qdcoLvLpA&s,dataset/Landmarks/Landmarks_48.jpg,275x183
Landmarks,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTb2WnI2N3c-dzigLUAdJ0dHCyGWNaD_WkbqQ&s,dataset/Landmarks/Landmarks_49.jpg,275x183
Fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTNmXnig9RZsL_pCXxoGUMpY7vLbvR6FT_dauNZDxQbKmUhHk3wBM_wAjAE&s,dataset/Fruits/Fruits_0.jpg,46x58
Fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTWL6XTC36ZqvEoTYZe7kRwlaNRaFhVlP19oVVogfJmJpASajo5zKtg9ms8&s,dataset/Fruits/Fruits_1.jpg,82x46
Fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTPBjLrHO8nht81FXm6sUmHQ_NBpoRPwFgwVcTrSQ5ZT9a1JzKn8W2KVKDm&s,dataset/Fruits/Fruits_2.jpg,46x65
Fruits,https://fonts.gstatic.com/s/i/productlogos/googleg/v6/24px.svg,dataset/Fruits/Fruits_3.jpg,Unknown
Fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRNgLqKNP4hF-0P4CgPI8n58yj7RNYTHALyrQ&s,dataset/Fruits/Fruits_4.jpg,311x162
Fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSyORYfSQIUhhwgSZzR9lTMjrlYayMxFX5kHw&s,dataset/Fruits/Fruits_5.jpg,187x269
Fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSt7Qkn0sSwIZ4Dk07tq4JZLSgZraURDJVULw&s,dataset/Fruits/Fruits_6.jpg,275x183
Fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQKZDu5VzBYuDporLCPArN5ljF4V6AVCcYwyw&s,dataset/Fruits/Fruits_7.jpg,225x225
Fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSyZSA_ZnjagfnojEoegwYlOs8JkpZxsSYUpQ&s,dataset/Fruits/Fruits_8.jpg,259x194
Fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSIFDu4b2QLQyj4Zpnczcyw0xNxoFlbaaqZsg&s,dataset/Fruits/Fruits_9.jpg,199x253
Fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSP9d_wfLPXY4L4WlLEZpNtxEYcSa3oijNV0w&s,dataset/Fruits/Fruits_10.jpg,283x178
Fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcToHl-crBQXaFQeifNM2kuyk3G7-FYqswCBQA&s,dataset/Fruits/Fruits_11.jpg,311x162
Fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS_fBgSRe1p5kjaI-ZM5MlX9TljoMxivOsQgA&s,dataset/Fruits/Fruits_12.jpg,188x268
Fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSgvl_NsMA0bDRvdbZdpiUMw-1PRMi3fnPXIQ&s,dataset/Fruits/Fruits_13.jpg,268x188
Fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS5xwXDYnngEH4LaZhNdsqlIqiWR-qCVgzzrw&s,dataset/Fruits/Fruits_14.jpg,168x300
Fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRu4rJdINnkiSdUNfGrO4qtDkjxwWmKL2ULFw&s,dataset/Fruits/Fruits_15.jpg,185x272
Fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSXYFk_dM3H2tmXMmfrnKV_OdPEqrqFBzKxSQ&s,dataset/Fruits/Fruits_16.jpg,270x187
Fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRZbMOVB8a8wRQ6e-UKZggiu7-edRAN1GolPQ&s,dataset/Fruits/Fruits_17.jpg,275x183
Fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTCJHCiTTUHuqVEZdLXgIS5QtkDiM7Bcug9Qg&s,dataset/Fruits/Fruits_18.jpg,183x275
Fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSv9vIL5C8DkDEto--nZx75BhQ3ghaG4Xfb8g&s,dataset/Fruits/Fruits_19.jpg,273x184
Fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTUfMzej-02DFcmVnCYZcoOCYETy21TO2wgOA&s,dataset/Fruits/Fruits_20.jpg,276x183
Fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTmFrVkPQpGm4_DywxA83H0shTf4siRBXoeig&s,dataset/Fruits/Fruits_21.jpg,183x275
Fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSxFPBk_P3trsyB3zi9hyNtnorUs6kcbLt-3Q&s,dataset/Fruits/Fruits_22.jpg,184x274
Fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcToKoEpf91EXivIS0yVxoeW_WNLsfyAcf7gtQ&s,dataset/Fruits/Fruits_23.jpg,289x174
Fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQpaTwPlEju-4qbCw36CeTCqjKaTcgJY7cxp8RmlqPO&s=0,dataset/Fruits/Fruits_24.jpg,50x50
Fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTw4ObB0C34Z0wzqTSqt3Ug8Rgs7erOolOzFi67MI-906CsA0Z5DlSo&s=0,dataset/Fruits/Fruits_25.jpg,50x50
Fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRIDJgCuyCfOf3-hJ0HDAFw4ZtDPkklPzt4lOaWBzba&s=0,dataset/Fruits/Fruits_26.jpg,50x50
Fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT5ZhCst3KjgVdc38-mzepNQEQZxFRLjk3ZVA&s,dataset/Fruits/Fruits_27.jpg,253x199
Fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTaVSaCcQy85soS7b-9Jhm9tRMf5B_U79SduQ&s,dataset/Fruits/Fruits_28.jpg,259x194
Fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSKqgG-2cg9nXWc0l4PFzlyVcO6zbTSLyQKoA&s,dataset/Fruits/Fruits_29.jpg,344x146
Fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTlPIYslJcxo-tlPynKN0_X4eSyTJJrUyrHeg&s,dataset/Fruits/Fruits_30.jpg,248x203
Fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQmFP2n_nogMiQm24-g53ON7yZq-KCjgnzLlw&s,dataset/Fruits/Fruits_31.jpg,317x159
Fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSzsmckdkjRj_riWClXg338cPNud1ov7zdIjg&s,dataset/Fruits/Fruits_32.jpg,225x225
Fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSKlvdxbnKWN6NZyzlCflmLUKTt5lhzm049XQ&s,dataset/Fruits/Fruits_33.jpg,235x214
Fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT7tlXgwSV0sXYKilZxyDbwkhaBRcTmagS8rg&s,dataset/Fruits/Fruits_34.jpg,288x175
Fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS1T2XwZ7hFtAUPO5Dcynt4Je2utjTb2XcIFA&s,dataset/Fruits/Fruits_35.jpg,300x168
Fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSE4g5N4QSbtUsySGYa3E2KojXbYkHEQrzZgg&s,dataset/Fruits/Fruits_36.jpg,300x168
Fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT1A-FsvqrAcOIskq-YGXlUjQcoR0ln3w6omw&s,dataset/Fruits/Fruits_37.jpg,272x185
Fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS2QwCAvyO389Fj95XczZ8C23rbOtk0Z-nAeQ&s,dataset/Fruits/Fruits_38.jpg,275x183
Fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTf-hXF7IvqY1jO1E1Dwzj8ZWCm2tglXCgFuA&s,dataset/Fruits/Fruits_39.jpg,225x225
Fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTO-bT8EZjMl7I2VOy_uvDpjUjbN2LKK3ym1w&s,dataset/Fruits/Fruits_40.jpg,349x144
Fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRIcyTGw1ISrnV3Y30lgVcejJBB1ornjBIW-w&s,dataset/Fruits/Fruits_41.jpg,225x225
Fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQFH0A76EyfqT0eG-LtBGByW_WdIyAyqXtx3A&s,dataset/Fruits/Fruits_42.jpg,225x225
Fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTdPRxdwkEUQ0moIGkpJwtjLDV9ZomWQMME6Q&s,dataset/Fruits/Fruits_43.jpg,311x162
Fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQkjXltaMEPPmyoPNPQgCHDQyVZJFq7yMi3XQ&s,dataset/Fruits/Fruits_44.jpg,300x168
Fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ4GMrqM3uPLIlX7T5zmf3MNlWHIb6PIzJnEQ&s,dataset/Fruits/Fruits_45.jpg,185x272
Fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQAQwRMqj2qxCAiqZobMkPq4LaRBItFSDhfqg&s,dataset/Fruits/Fruits_46.jpg,300x168
Fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQGf7scTI1fwqlwr8ybL6vvQv7MxaZaYe52jA&s,dataset/Fruits/Fruits_47.jpg,275x183
Fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRhk2qMN2WbcSvphNJc8WRJV022eqskigvTYg&s,dataset/Fruits/Fruits_48.jpg,299x168
Fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ6I2JZL3l1KuNztnKrrCKyQqsFgK4FLW9_-Q&s,dataset/Fruits/Fruits_49.jpg,310x163
Flowers,https://www.google.com/logos/doodles/2025/international-womens-day-2025-6753651837110620.4-shsdrk.png,dataset/Flowers/Flowers_0.jpg,1150x116
Flowers,https://www.google.com/logos/doodles/2025/international-womens-day-2025-6753651837110620.4-shsdrk.png,dataset/Flowers/Flowers_1.jpg,1150x116
Flowers,https://www.google.com/logos/doodles/2025/international-womens-day-2025-6753651837110620.2-sdrk.png,dataset/Flowers/Flowers_2.jpg,120x44
Flowers,https://www.google.com/logos/doodles/2025/international-womens-day-2025-6753651837110620.5-lsg.png,dataset/Flowers/Flowers_3.jpg,192x192
Flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRrMtL2l1goW1AFo2qjRvMde0MRfXAgNImNwe--N8ezaSLN3m_1DbBcn2vm&s,dataset/Flowers/Flowers_4.jpg,46x54
Flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTWzBUchNOVPrGbZlovl-eNfSSMrkQlTA67l6mWMIi9q1jqslsbxtxueQbF&s,dataset/Flowers/Flowers_5.jpg,46x82
Flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR-XPxWDoBjK2qqYG5qDhFJ-O62oQBgdBV455ZxzVkqb1UDJi6zu6yjDWir&s,dataset/Flowers/Flowers_6.jpg,69x46
Flowers,https://fonts.gstatic.com/s/i/productlogos/googleg/v6/24px.svg,dataset/Flowers/Flowers_7.jpg,Unknown
Flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRvgSorYY9ZZOqf2rGknsk7ekjoaxNTNLX8gQ&s,dataset/Flowers/Flowers_8.jpg,259x194
Flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSP9yWH07YBskrryqNzFEJgJhJxEA-5Rkxf2g&s,dataset/Flowers/Flowers_9.jpg,275x183
Flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR-djRb9fpvgxLo9wDqPpL4210JmW4QKcqK-Q&s,dataset/Flowers/Flowers_10.jpg,225x225
Flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQPh-eggyEhB40EOP27T5hwUhB64jw4cR4sBw&s,dataset/Flowers/Flowers_11.jpg,270x187
Flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRTi5xlWYX47WqytdSSIhmMK58rWoSoc3J9CA&s,dataset/Flowers/Flowers_12.jpg,288x175
Flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTBOy46yEa_4hAlMWkPadNrXmPgePa_5mQZuQ&s,dataset/Flowers/Flowers_13.jpg,248x203
Flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTm6hBwtw4BTJv58njWCWGctdXxSMjLHKjZtA&s,dataset/Flowers/Flowers_14.jpg,183x275
Flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQrPvjNaJYGtUb6Td7E3rj7ZuiW3NpqvwR9CA&s,dataset/Flowers/Flowers_15.jpg,225x225
Flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQlKBzKw5M0nQuST329CBiUZjLxBZYmq105vg&s,dataset/Flowers/Flowers_16.jpg,210x240
Flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT9jCEJS-SSRfyW-NCSQeRWNGmAxTTaXUIaAg&s,dataset/Flowers/Flowers_17.jpg,300x168
Flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR7RkHFNigwswp4aB-xXya4Y4xVI6rd_shxyw&s,dataset/Flowers/Flowers_18.jpg,318x159
Flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQNvA25Ws-QZW9aQ4Mmiv7v-61CUuNRbhGM4w&s,dataset/Flowers/Flowers_19.jpg,194x259
Flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQR7dPypEMq1E5SMENYSz30tdIkUVoiaR0tPA&s,dataset/Flowers/Flowers_20.jpg,225x224
Flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR3LniKj4AcNhhjb9zkCv_O6IjylWx2QSC5dw&s,dataset/Flowers/Flowers_21.jpg,224x224
Flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSkifdDFOaiTKfagUemtIhRfSiLif9hgDbxCg&s,dataset/Flowers/Flowers_22.jpg,225x225
Flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ93AKW4__zL6XWaFpt_IlYMqvyyvgwL8LCIQ&s,dataset/Flowers/Flowers_23.jpg,194x259
Flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTdNH-ebI9DTkxxXbImQ-dIJ2FMeMWYHqw7ag&s,dataset/Flowers/Flowers_24.jpg,225x225
Flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR49QirFGexEFCB0hmMgRXE5I7qARDgbLO-AQ&s,dataset/Flowers/Flowers_25.jpg,275x183
Flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSTfqhduzTMVEvpxBY3naN9qvyX5eMyQC64A3KkrANh&s=0,dataset/Flowers/Flowers_26.jpg,50x50
Flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQl1DfhsiYwB1qgrzMdCxAW5QkXCOuxexMCG_zxWw0fN32cmd8ufuEx&s=0,dataset/Flowers/Flowers_27.jpg,50x50
Flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRN7rCuirhMot85CVRTYpGqVfpMGiSoI_bRs8jdYRzxhbCewmQW6jEg&s=0,dataset/Flowers/Flowers_28.jpg,50x50
Flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSP1tlp5gj0mo7WJZUUATu1eHJPhnsn-njWmA&s,dataset/Flowers/Flowers_29.jpg,225x224
Flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRIod4kE9WxLPhpki-0oPMeumyS8DzwkFe3-g&s,dataset/Flowers/Flowers_30.jpg,259x194
Flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTuOhNtjSzNwybueyR1CSz8pSVnuAdcbheFQA&s,dataset/Flowers/Flowers_31.jpg,307x164
Flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRgU_jHWAf46TsEm9fbimJ-iMpBJu03tPm11A&s,dataset/Flowers/Flowers_32.jpg,286x176
Flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTmsZ_NDrEeM5gwFhL4OvrqmSJRYYImEP18uA&s,dataset/Flowers/Flowers_33.jpg,183x275
Flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRLyGDt-Rc8hzPlV5TPDubilnf1UoH4Du4U1A&s,dataset/Flowers/Flowers_34.jpg,194x259
Flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTX-s-9kWKx89rHOKtjwwRrLHSfGjKPoGLmVA&s,dataset/Flowers/Flowers_35.jpg,426x118
Flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRb3IPQX72XAqDBzwwRArT2d0GlXEA8Vg_ZXA&s,dataset/Flowers/Flowers_36.jpg,225x225
Flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS3Ab-cGvYjarcUzWHGxSPRLPRJE58ZAHe9Og&s,dataset/Flowers/Flowers_37.jpg,205x246
Flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ1foPiWmgtSqUEJK7CXK6qgcrgHG_4T6x1OQ&s,dataset/Flowers/Flowers_38.jpg,275x183
Flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSDAobYfFbyoOntTNSBVD3OTwlxmGk7IPiaOg&s,dataset/Flowers/Flowers_39.jpg,275x183
Flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSBB-JK8GBE2DiobRk5-aSXISL2nt7Ud6Sp9g&s,dataset/Flowers/Flowers_40.jpg,259x194
Flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSq0GEayCqHnl9_qC2cVpOAY9K1iHdjmMoPvw&s,dataset/Flowers/Flowers_41.jpg,275x183
Flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ-EHnE5NdX4bYg7zjjxO7vhpeEHmxj7CZJUw&s,dataset/Flowers/Flowers_42.jpg,266x190
Flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSt4XV8mFK-b1BnXB5OEkmriqRfiR_89-LYqg&s,dataset/Flowers/Flowers_43.jpg,275x183
Flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQmvxNm_2iXSIIoSb2Wr8sdABU8YY2skJP_Lg&s,dataset/Flowers/Flowers_44.jpg,318x159
Flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQkUhjh3woE-rLC3ZjdhxyFXc-fngvXmA6cOw&s,dataset/Flowers/Flowers_45.jpg,201x251
Flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTVUuA-zOWfh3vyv7HlvO6OmBwJg4ZtZxrkeA&s,dataset/Flowers/Flowers_46.jpg,275x183
Flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTv8L77K0UqWcA38ej4VsUuV8rzSvc4b3x1dQ&s,dataset/Flowers/Flowers_47.jpg,225x225
Flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcReoUUQCCiXP3mTXU9Gfg9XVbMYOde-ns-Cug&s,dataset/Flowers/Flowers_48.jpg,225x225
Flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSidnyh077ZgQWiALkNNBxKjaAQazcYO6vbjA&s,dataset/Flowers/Flowers_49.jpg,201x251
Birds,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRu-p5Pagoa_-pU0nAWl_4y_RTDS6rvY6GZo9bU_jQNN01i2usI3SYAi4Kr&s,dataset/Birds/Birds_0.jpg,69x46
Birds,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRiaOOeAWmTYH5ATCuW6hRJEoTgX2TxiAZ7r8oxkkFXk_-gSs4k08CpeTrr&s,dataset/Birds/Birds_1.jpg,46x57
Birds,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcShDDFwOEMLql4EpITfbeV0zP0-TfdEhZTdl2xxtUhYN3aVxdyj39fHs8Vm&s,dataset/Birds/Birds_2.jpg,46x46
Birds,https://fonts.gstatic.com/s/i/productlogos/googleg/v6/24px.svg,dataset/Birds/Birds_3.jpg,Unknown
Birds,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSmCkG9oX4aQRb9u9JKa0iMvp-xKylAxrJrjQ&s,dataset/Birds/Birds_4.jpg,168x300
Birds,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQE4jbc4aqgu1lW1DCHl22whsiDha4rJBDgGw&s,dataset/Birds/Birds_5.jpg,259x194
Birds,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQunzHRWWovT2-1eGajSf7Yejev0szpKJbAPQ&s,dataset/Birds/Birds_6.jpg,183x275
Birds,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTABt3MNrBQA-qzq5sLAVtpinPmi0UAtrytag&s,dataset/Birds/Birds_7.jpg,201x250
Birds,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR0vJMQnzTfkxDUJtKnhuY5gATrWKKjVHDyHg&s,dataset/Birds/Birds_8.jpg,311x162
Birds,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR4v_pahJnXkEY4buXoINYT_ZZYD6Q97Z0rBQ&s,dataset/Birds/Birds_9.jpg,168x299
Birds,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSExe6MEBNGCXpOrNmgHxayJc60Iml-pYSnPA&s,dataset/Birds/Birds_10.jpg,182x276
Birds,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQaP6bD6a_Q4KRkYvIphdr8cU7e0l3vxQyHEg&s,dataset/Birds/Birds_11.jpg,317x159
Birds,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQHKOQB27J6tuVqjBSI54OlCNrrTPw-NAkK6A&s,dataset/Birds/Birds_12.jpg,300x168
Birds,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQBInldtdw-EiFCyIemZFNczea1T9SPYSJBeA&s,dataset/Birds/Birds_13.jpg,256x197
Birds,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTP00OdRFLHSgs9S5rcl4tDUH6IlUwOHoo2WA&s,dataset/Birds/Birds_14.jpg,168x300
Birds,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcStA7CfvfVhxkIoKnnB280LjMrblPqE830dDA&s,dataset/Birds/Birds_15.jpg,211x239
Birds,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ4QrIRlav7ziqppp3LOU9_3PjRz2LyvGkUNw&s,dataset/Birds/Birds_16.jpg,300x168
Birds,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTVxUqxl1ohbsQA2d7Vue0lMmD9ZAqhIi9bmw&s,dataset/Birds/Birds_17.jpg,185x272
Birds,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT8-DIQByMTryoybuoHV-pz0HZb-_p6XbRogg&s,dataset/Birds/Birds_18.jpg,260x194
Birds,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTw2XzysPE8vQMhWyRsMOQhBir51U7xHx_aog&s,dataset/Birds/Birds_19.jpg,259x194
Birds,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTL55TpPmIyJFzpFK0364nBR9H6s_AfXVXDiw&s,dataset/Birds/Birds_20.jpg,225x225
Birds,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQzr59XuSRDc1aKdxlD4z-NnZQZ5gGwrNz2aA&s,dataset/Birds/Birds_21.jpg,256x197
Birds,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRPsb2TCGAtwWpQtkuOI1KBISdjPC-ZFdrUjw&s,dataset/Birds/Birds_22.jpg,301x168
Birds,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSlPmxtJWnZrx--uQMB_LiKJW0X9icnRykJuA&s,dataset/Birds/Birds_23.jpg,310x163
Birds,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTPVjuU0wNqgXu6iCZANLdKcRHmxXV65o_vpg&s,dataset/Birds/Birds_24.jpg,322x156
Birds,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTaeP8GaGKuipL6yD4YAib-iLZVJ3wXnzX8rjjkQYdMw5TGwKjc9g7y&s=0,dataset/Birds/Birds_25.jpg,50x50
Birds,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSDaAiW1_6TEH4auJ8iOWF_-X8WRs-7O9AQ1UgtexnLl2mMBoSNnDFz&s=0,dataset/Birds/Birds_26.jpg,50x50
Birds,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTjbW3pPhtMVq2Dysi1rKAc5UERNA4E3iwTT9fjpwbJVroekgu-X3Yx&s=0,dataset/Birds/Birds_27.jpg,50x50
